manhinh,ram,loaibonho,dungluongbonho,trongluong,gia,class,id,name,cpu,gpu
0.8666667,0.0625,0.2,0.1953125,0.5575,0.10149205,phothong,4852,TravelMate P259-G2,0.628610729,0.08839779
0.8666667,0.125,0.8,0.1,0.55,0.18347271,vanphong,4853,Tecra A50-C-1ZV,0.558459422,0.127071823
0.6277778,0.125,0.8,0.1,0.275,0.21298574,vanphong,4854,Yoga 700-11ISK,0.452544704,0.099447514
0.8666667,0.25,1,0.6,0.625,0.16379735,chuyennghiep,4855,IdeaPad Y700-15ACZ,0.687757909,0.436464088
0.6944444,0.125,0.8,0.1,0.34,0.24138382,vanphong,4856,Latitude 7280,0.628610729,0.127071823
0.8666667,0.125,0.2,0.4,0.55,0.112313494,phothong,4857,IdeaPad 310-15IKB,0.69738652,0.198895028
0.96111107,0.0625,0.2,0.4,0.59,0.1080505,phothong,4858,Insprion 5767,0.419532325,0.254143646
0.7777778,0.0625,0.4,0.0125,0.42,0.057222497,phothong,4859,Chromebook 14,0.173314993,0.044198895
0.8666667,0.125,0.8,0.003125,0.5,0.36874896,vanphong,4860,ZBook Studio,0.797799175,0.348066298
0.7777778,0.125,0.8,0.1,0.34,0.29103133,vanphong,4861,Latitude 7480,0.71389271,0.08839779
0.7388889,0.125,0.8,0.1,0.3,0.2393835,vanphong,4862,Portege Z30-C-1CW,0.558459422,0.127071823
0.6944444,0.125,0.4,0.025,0.3,0.19003116,phothong,4863,Chromebook Flip,0.452544704,0.099447514
0.7777778,0.125,0.8,0.1,0.425,0.24413674,vanphong,4864,Thinkpad T460,0.640990371,0.127071823
0.96111107,0.25,1,0.6,1.09,0.51713395,chuyennghiep,4865,Alienware 17,0.83218707,0.878453039
0.7388889,0.125,0.8,0.1,0.31,0.3113625,vanphong,4866,XPS 13,0.517193948,0.132596685
0.64444447,0.0625,0.8,0.1,0.3625,0.12707001,vanphong,4867,ProBook x360,0.405777166,0.060773481
0.7388889,0.125,0.8,0.1,0.325,0.20790294,vanphong,4868,XPS 13,0.602475928,0.127071823
0.64444447,0.0625,0.4,0.0125,0.3125,0.06378095,phothong,4869,Chromebook C738T-C2EJ,0.173314993,0.044198895
0.7388889,0.125,0.8,0.1,0.3,0.2516806,vanphong,4870,Portege Z30-C-16Z,0.599724897,0.127071823
0.6944444,0.125,0.8,0.1,0.34,0.2885719,vanphong,4871,ThinkPad X270,0.687757909,0.08839779
0.8666667,0.1875,1,0.45,0.6,0.16543695,chuyennghiep,4872,Aspire F5-573G-510L,0.628610729,0.497237569
0.6944444,0.125,0.8,0.2,0.275,0.29349074,vanphong,4873,Portege X20W-D-10V,0.69738652,0.08839779
0.8666667,0.125,0.2,0.4,0.51,0.13879324,phothong,4874,ProBook 450,0.628610729,0.254143646
0.8666667,0.0625,0.2,0.4,0.5625,0.07634366,phothong,4875,Inspiron 3567,0.419532325,0.149171271
0.8666667,0.0625,0.2,0.1953125,0.475,0.13526808,phothong,4876,Latitude 5580,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.51,0.112313494,phothong,4877,ProBook 450,0.50343879,0.08839779
0.96111107,0.5,1,0.5,1.105,0.51631415,chuyennghiep,4878,Alienware 17,0.83218707,0.878453039
0.8666667,0.09375,0.8,0.1,0.6,0.113953106,vanphong,4879,IdeaPad 310-15IKB,0.628610729,0.198895028
0.7388889,0.25,0.8,0.2,0.305,0.3113625,vanphong,4880,XPS 13,0.497936726,0.132596685
0.7777778,0.125,0.8,0.1,0.375,0.32185277,vanphong,4881,Latitude E7470,0.640990371,0.127071823
0.96111107,0.5,1,0.5,1.105,0.45909166,chuyennghiep,4882,Alienware 17,0.774415406,0.878453039
0.7777778,0.125,0.8,0.1,0.4875,0.19347434,vanphong,4883,Tecra A40-C-1DF,0.558459422,0.127071823
0.96111107,0.25,1,0.5,0.6825,0.33610427,chuyennghiep,4884,Rog Strix,0.83218707,0.82320442
0.8666667,0.125,1,0.45,0.51,0.16051812,vanphong,4885,Probook 450,0.646492435,0.254143646
0.7777778,0.0625,0.6,0.1984375,0.425,0.16428922,vanphong,4886,ThinkPad T460,0.558459422,0.127071823
0.8666667,0.25,1,1,0.575,0.2949664,chuyennghiep,4887,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,0.69738652,0.497237569
0.8666667,0.09375,0.2,0.4,0.51,0.0949336,phothong,4888,15-bs053od (i7-7500U/6GB/1TB/W10),0.69738652,0.08839779
0.96111107,0.25,1,0.5,0.7475,0.28676832,chuyennghiep,4889,Rog GL753VE-DS74,0.83218707,0.331491713
0.8666667,0.1875,0.8,0.2,0.5475,0.21298574,vanphong,4890,Inspiron 7579,0.69738652,0.08839779
0.7388889,0.0625,0.8,0.05,0.3,0.19593376,vanphong,4891,Portege Z30-C-1CV,0.558459422,0.127071823
0.8666667,0.09375,0.8,0.1,0.55,0.090014756,vanphong,4892,IdeaPad 320-15ABR,0.459422283,0.17679558
0.8666667,0.0625,0.8,0.1,0.575,0.10641088,vanphong,4893,LifeBook A556,0.558459422,0.127071823
0.7777778,0.0625,0.2,0.1953125,0.4375,0.1500246,phothong,4894,Tecra A40-C-1KF,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.5625,0.09821282,phothong,4895,Inspiron 3567,0.628610729,0.149171271
0.8666667,0.125,0.2,0.4,0.51,0.13215281,phothong,4896,Probook 450,0.628610729,0.08839779
0.8666667,0.125,1,0.45,0.625,0.19494998,chuyennghiep,4897,Legion Y520-15IKBN,0.83218707,0.82320442
0.8666667,0.125,0.2,0.4,0.59,0.12280702,phothong,4898,Inspiron 5567,0.69738652,0.254143646
0.7777778,0.125,0.8,0.05,0.4,0.18347271,vanphong,4899,Latitude 5480,0.628610729,0.08839779
0.6944444,0.125,0.8,0.2,0.2425,0.31283817,vanphong,4900,EliteBook Folio,0.452544704,0.099447514
0.8666667,0.0625,1,0.45,0.525,0.08181669,vanphong,4901,15-bs005nv (i3-6006U/4GB/1TB,0.419532325,0.160220994
0.8666667,0.0625,0.8,0.05,0.475,0.044371206,vanphong,4902,V110-15IAP (N3350/4GB/128GB/No,0.290233838,0.055248619
0.8666667,0.125,0.8,0.1,0.575,0.2211838,vanphong,4903,ThinkPad T560,0.558459422,0.127071823
0.7388889,0.125,0.8,0.1,0.42,0.1457616,vanphong,4904,Inspiron 5378,0.628610729,0.08839779
0.7388889,0.125,0.8,0.1,0.35,0.1885555,vanphong,4905,ZenBook UX310UA-FB485T,0.628610729,0.08839779
0.7388889,0.125,0.8,0.1,0.2775,0.2211838,vanphong,4906,Spectre 13-V111dx,0.69738652,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.6,0.062305298,phothong,4907,Aspire ES1-533,0.405777166,0.060773481
0.8666667,0.25,1,0.5,0.625,0.2949664,chuyennghiep,4908,Rog GL553VE-DS74,0.83218707,0.331491713
0.7777778,0.125,0.8,0.2,0.37,0.34251517,vanphong,4909,EliteBook 840,0.69738652,0.08839779
0.8666667,0.125,1,0.45,0.675,0.20659125,chuyennghiep,4910,Nitro 5,0.83218707,0.674033149
0.7388889,0.125,0.8,0.1,0.335,0.19494998,vanphong,4911,ENVY -,0.628610729,0.08839779
0.8666667,0.0625,0.8,0.05,0.545,0.08968683,vanphong,4912,Vostro 3568,0.50343879,0.08839779
0.7777778,0.0625,0.2,0.1953125,0.41,0.12772585,phothong,4913,Probook 440,0.628610729,0.08839779
0.7388889,0.0625,0.8,0.05,0.3,0.19593376,vanphong,4914,Portege Z30-C-16H,0.558459422,0.127071823
0.7777778,0.0625,0.8,0.1,0.37,0.18035579,vanphong,4915,EliteBook 840,0.599724897,0.127071823
0.7777778,0.0625,0.8,0.1,0.4875,0.19757338,vanphong,4916,ProBook 640,0.628610729,0.08839779
0.7777778,0.125,0.8,0.1,0.3575,0.23757993,vanphong,4917,EliteBook 1040,0.640990371,0.127071823
0.7777778,0.125,0.8,0.1,0.41,0.17203803,vanphong,4918,ProBook 440,0.628610729,0.254143646
0.7777778,0.0625,0.2,0.1953125,0.41,0.11214953,phothong,4919,Probook 440,0.50343879,0.08839779
0.8666667,0.125,0.6,0.4,0.6625,0.15559928,chuyennghiep,4920,Inspiron 7567,0.799174691,0.674033149
0.6944444,0.0625,0.2,0.1953125,0.315,0.25233644,phothong,4921,EliteBook 820,0.628610729,0.08839779
0.7777778,0.0625,0.8,0.1,0.37,0.26069847,vanphong,4922,Elitebook 840,0.628610729,0.08839779
0.7777778,0.125,0.8,0.1,0.385,0.3094294,vanphong,4923,EliteBook 840,0.602475928,0.127071823
0.7388889,0.0625,0.2,0.1953125,0.3725,0.13116905,phothong,4924,Probook 430,0.50343879,0.08839779
0.7388889,0.125,0.8,0.1,0.375,0.19839318,vanphong,4925,Portege A30-C-1CZ,0.558459422,0.127071823
0.8666667,0.0625,0.8,0.1,0.51,0.12624857,vanphong,4926,ProBook 450,0.50343879,0.08839779
0.96111107,0.25,0.8,0.2,0.6,0.48663715,chuyennghiep,4927,ThinkPad P70,0.797799175,0.574585635
0.7777778,0.125,0.8,0.1,0.3675,0.24430235,vanphong,4928,Tecra Z40-C-12Z,0.558459422,0.127071823
0.7777778,0.125,0.8,0.1,0.3575,0.36546975,vanphong,4929,EliteBook 1040,0.602475928,0.127071823
0.8666667,0.0625,0.2,0.4,0.52,0.13051155,phothong,4930,Inspiron 5568,0.4869326,0.127071823
0.7388889,0.125,0.8,0.1,0.3,0.26069847,vanphong,4931,Portégé Z30-C-16K,0.558459422,0.127071823
0.7388889,0.125,0.8,0.1,0.2775,0.18839154,vanphong,4932,Spectre 13-V100nv,0.628610729,0.08839779
0.7777778,0.125,0.8,0.1,0.41,0.19436465,vanphong,4933,ProBook 440,0.69738652,0.254143646
0.8666667,0.125,0.2,0.1953125,0.5225,0.17157567,phothong,4934,Latitude E5570,0.599724897,0.127071823
0.6944444,0.0625,0.8,0.1,0.315,0.25561568,vanphong,4935,Elitebook 820,0.628610729,0.08839779
0.7777778,0.0625,0.2,0.1953125,0.5775,0.19494998,phothong,4936,ProBook 650,0.628610729,0.08839779
0.7777778,0.0625,0.2,0.1953125,0.4875,0.17379898,phothong,4937,ProBook 640,0.628610729,0.08839779
0.7388889,0.125,0.8,0.1,0.3225,0.26627317,vanphong,4938,XPS 13,0.628610729,0.08839779
0.96111107,0.125,0.8,0.1,0.6575,0.1770782,vanphong,4939,Probook 470,0.628610729,0.254143646
0.7777778,0.0625,0.8,0.1,0.41,0.15953435,vanphong,4940,ProBook 440,0.628610729,0.08839779
0.8666667,0.09375,0.2,0.4,0.525,0.06706017,phothong,4941,Aspire 3,0.363136176,0.132596685
0.96111107,0.125,1,0.45,0.675,0.19540909,chuyennghiep,4942,GL72M 7RDX,0.83218707,0.674033149
0.7777778,0.125,0.8,0.1,0.4875,0.19593376,vanphong,4943,Probook 640,0.558459422,0.127071823
0.8666667,0.125,0.8,0.1,0.46,0.20150681,vanphong,4944,EliteBook 850,0.602475928,0.127071823
0.6944444,0.125,0.8,0.1,0.315,0.2211838,vanphong,4945,EliteBook 820,0.602475928,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.51,0.12165929,phothong,4946,ProBook 450,0.628610729,0.08839779
0.7777778,0.125,0.8,0.1,0.3675,0.28283325,vanphong,4947,Tecra Z40-C-136,0.640990371,0.127071823
0.8666667,0.125,0.8,0.1,0.5225,0.17428266,vanphong,4948,Latitude E5570,0.599724897,0.127071823
0.7777778,0.125,0.8,0.1,0.41,0.16568454,vanphong,4949,ProBook 440,0.628610729,0.08839779
0.8666667,0.0625,0.8,0.1,0.45,0.13887523,vanphong,4950,Yoga 500-15ISK,0.602475928,0.127071823
0.7777778,0.03125,0.4,0.0125,0.3625,0.034563042,phothong,4951,V142 (X5-Z8350/2GB/32GB/W10),0.178817056,0.044198895
0.8666667,0.25,0.8,0.1,0.6,0.23364486,vanphong,4952,Tecra A50-C-218,0.602475928,0.248618785
0.8666667,0.125,0.8,0.1,0.575,0.17209378,vanphong,4953,Thinkpad L560,0.558459422,0.127071823
0.7777778,0.0625,0.2,0.1953125,0.385,0.1639613,phothong,4954,EliteBook 840,0.558459422,0.127071823
0.8666667,0.125,1,0.2953125,0.46,0.3448664,vanphong,4955,EliteBook 850,0.599724897,0.127071823
0.7777778,0.125,0.8,0.1,0.3575,0.24085915,vanphong,4956,EliteBook 1040,0.558459422,0.127071823
0.96111107,0.25,1,0.5,0.945,0.25342515,chuyennghiep,4957,GT72S Dominator,0.850068776,0.845303867
0.96111107,0.25,1,0.45,1.15,0.37546974,chuyennghiep,4958,IdeaPad Y900-17ISK,0.774415406,0.845303867
0.64444447,0.0625,0.4,0.00625,0.3,0.047204457,phothong,4959,Chromebook C202SA,0.173314993,0.044198895
0.7777778,0.25,0.8,0.1,0.275,0.42957863,vanphong,4960,ThinkPad X1,0.640990371,0.127071823
0.8666667,0.125,0.2,0.4,0.4775,0.16051812,phothong,4961,Noteb Pav,0.69738652,0.209944751
0.8666667,0.125,0.8,0.1,0.575,0.17937367,vanphong,4962,Inspiron 5578,0.646492435,0.08839779
0.8666667,0.0625,0.8,0.1,0.51,0.16051812,vanphong,4963,ProBook 450,0.628610729,0.08839779
0.7388889,0.25,0.8,0.4,0.3,0.3695688,vanphong,4964,XPS 13,0.69738652,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.5775,0.11561732,phothong,4965,ProBook 650,0.4869326,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.49,0.08181669,phothong,4966,250 G5,0.628610729,0.08839779
0.8666667,0.125,0.2,0.4,0.6,0.07361863,phothong,4967,Aspire ES1-523,0.324621733,0.132596685
0.7388889,0.1875,0.8,0.1,0.4,0.21298574,vanphong,4968,Inspiron 7378,0.69738652,0.08839779
0.8666667,0.25,1,0.5,0.735,0.2982456,chuyennghiep,4969,GT62VR 6RD,0.774415406,0.82320442
0.8666667,0.125,0.8,0.1,0.51,0.1754386,vanphong,4970,ProBook 450,0.69738652,0.08839779
0.96111107,0.25,0.2,0.4,1,0.16363338,phothong,4971,Rog G752VL-GC088D,0.774415406,0.386740331
0.8666667,0.0625,0.2,0.4,0.5625,0.09165437,phothong,4972,Inspiron 3567,0.628610729,0.127071823
0.8666667,0.25,0.2,0.8,0.58,0.16232005,phothong,4973,Inspiron 5567,0.69738652,0.254143646
0.8666667,0.25,1,0.5,0.45,0.31628135,chuyennghiep,4974,GS63VR 6RF,0.774415406,0.82320442
0.7388889,0.125,0.8,0.1,0.3225,0.23905559,vanphong,4975,XPS 13,0.69738652,0.08839779
0.96111107,1,0.8,0.4,0.895,0.6517462,chuyennghiep,4976,ROG G701VO,0.850068776,0.55801105
0.7388889,0.125,0.8,0.1,0.405,0.13084276,vanphong,4977,Inspiron 5368,0.602475928,0.127071823
0.8666667,0.25,1,0.5,0.8025,0.21790457,chuyennghiep,4978,Alienware 15,0.774415406,0.53038674
0.6666667,0.125,0.4,0.1,0.23,0.2131497,phothong,4979,MacBook 12,0.390646492,0.099447514
0.8666667,0.0625,0.2,0.1953125,0.515,0.07902607,phothong,4980,Latitude 3570,0.4869326,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.5775,0.1965896,phothong,4981,ProBook 650,0.558459422,0.127071823
0.6944444,0.125,0.8,0.1,0.315,0.1965896,vanphong,4982,EliteBook 820,0.558459422,0.127071823
0.7388889,0.125,0.8,0.1,0.3725,0.17871782,vanphong,4983,ProBook 430,0.69738652,0.08839779
0.6944444,0.125,0.8,0.1,0.325,0.28094605,vanphong,4984,ThinkPad Yoga,0.602475928,0.127071823
0.96111107,0.125,0.2,0.4,0.75,0.1080505,phothong,4985,IdeaPad 300-17ISK,0.558459422,0.149171271
0.8666667,0.0625,0.2,0.4,0.575,0.1601902,phothong,4986,Ideapad 700-15ISK,0.733149931,0.497237569
0.96111107,0.25,1,0.5,0.945,0.40973932,chuyennghiep,4987,GT72VR Dominator,0.83218707,0.878453039
0.8666667,0.0625,0.2,0.1953125,0.525,0.0885391,phothong,4988,V110-15ISK (i5-6200U/4GB/500GB/W10),0.558459422,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.5775,0.15412363,phothong,4989,Probook 650,0.558459422,0.127071823
0.6944444,0.125,0.8,0.2,0.2475,0.22938186,vanphong,4990,Yoga 900S-12ISK,0.452544704,0.099447514
0.96111107,0.5,1,0.6,1.15,0.5312346,chuyennghiep,4991,IdeaPad Y900-17ISK,0.850068776,0.845303867
0.56111115,0.0625,0.4,0.025,0.1725,0.105963275,phothong,4992,Yoga Book,0.253094911,0.044198895
0.7388889,0.25,0.8,0.2,0.325,0.33595672,vanphong,4993,Spectre x360,0.69738652,0.08839779
0.8666667,0.125,0.8,0.1,0.545,0.122970976,vanphong,4994,Vostro 3568,0.628610729,0.08839779
0.7777778,0.0625,0.2,0.1953125,0.385,0.16904247,phothong,4995,EliteBook 840,0.558459422,0.127071823
0.8666667,0.125,0.8,0.1,0.475,0.24512215,vanphong,4996,ZBook 15u,0.602475928,0.270718232
0.7777778,0.125,0.8,0.0703125,0.425,0.1965896,vanphong,4997,ThinkPad T460,0.558459422,0.127071823
0.7388889,0.0625,0.4,0.0125,0.3225,0.1008362,phothong,4998,Chromebook 13,0.301237964,0.099447514
0.8666667,0.0625,0.2,0.1953125,0.6,0.063453026,phothong,4999,Aspire ES1-523,0.324621733,0.132596685
0.8666667,0.0625,0.2,0.1953125,0.55,0.06451713,phothong,5000,Inspiron 3552,0.248968363,0.127071823
0.8666667,0.0625,0.2,0.4,0.465,0.05672897,phothong,5001,250 G6,0.419532325,0.127071823
0.96111107,0.125,1,0.5,0.675,0.26217413,chuyennghiep,5002,Rog GL702VM-GC354T,0.83218707,0.82320442
0.7388889,0.0625,0.8,0.1,0.35,0.13417773,vanphong,5003,Inspiron 5370,0.782668501,0.17679558
0.6944444,0.0625,0.8,0.05,0.6,0.26217413,vanphong,5004,Elitebook 820,0.558459422,0.127071823
0.8666667,0.125,1,0.5,0.6,0.13100508,chuyennghiep,5005,Aspire F5-573G,0.628610729,0.497237569
0.8666667,0.125,0.2,0.4,0.59,0.10473848,phothong,5006,Inspiron 5567,0.628610729,0.254143646
0.96111107,0.125,0.8,0.1,0.65,0.26217413,chuyennghiep,5007,GS70 Stealth,0.774415406,0.386740331
0.8666667,0.0625,0.2,0.4,0.49,0.08198065,phothong,5008,250 G5,0.264099037,0.093922652
0.96111107,0.25,1,0.45,1.075,0.37694705,chuyennghiep,5009,G752VY-GC162T (i7-6700HQ/16GB/1TB,0.774415406,0.845303867
0.6944444,0.0625,0.2,0.1953125,0.375,0.18612067,phothong,5010,Latitude E5270,0.4869326,0.127071823
0.6944444,0.0625,0.8,0.05,0.375,0.19133791,vanphong,5011,Latitude E5270,0.4869326,0.127071823
0.8666667,0.0625,0.8,0.00625,0.55,0.034267914,vanphong,5012,Chromebook 15,0.275103164,0.127071823
0.96111107,0.125,0.2,0.4,0.75,0.47532383,phothong,5013,ZBook 17,0.774415406,0.685082873
0.8666667,0.25,0.8,0.2,0.6,0.1965896,vanphong,5014,Legion Y520-15IKBN,0.83218707,0.331491713
0.6944444,0.125,0.8,0.1,0.375,0.23169371,vanphong,5015,Latitude E5270,0.558459422,0.127071823
0.96111107,0.125,1,0.45,0.725,0.24777667,chuyennghiep,5016,GE72 Apache,0.774415406,0.375690608
0.8666667,0.0625,0.8,0.1,0.525,0.14215446,vanphong,5017,Yoga 500-15ISK,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.4,0.525,0.0652566,phothong,5018,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),0.298486933,0.077348066
0.8666667,0.25,1,0.45,0.6475,0.21954419,chuyennghiep,5019,Rog GL552VW-CN470T,0.774415406,0.375690608
0.7388889,0.125,0.8,0.1,0.29,0.27857026,vanphong,5020,EliteBook 1030,0.455295736,0.099447514
0.8666667,0.0625,0.2,0.1953125,0.56,0.12611084,phothong,5021,Vostro 3559,0.558459422,0.149171271
0.8666667,0.0625,0.8,0.05,0.525,0.0703394,vanphong,5022,V110-15ISK (i3-6006U/4GB/128GB/W10),0.419532325,0.127071823
0.7388889,0.125,0.8,0.2,0.29,0.3228398,vanphong,5023,Spectre Pro,0.602475928,0.127071823
0.56111115,0.0625,0.4,0.025,0.1725,0.090014756,phothong,5024,Yoga Book,0.253094911,0.044198895
0.7388889,0.125,0.8,0.1,0.3075,0.22610264,vanphong,5025,XPS 13,0.726272352,0.226519337
0.96111107,0.25,1,0.5,1.15,0.45089194,chuyennghiep,5026,IdeaPad Y900-17ISK,0.850068776,0.845303867
0.6944444,0.125,0.8,0.1,0.3125,0.16871618,vanphong,5027,Blade Stealth,0.602475928,0.127071823
0.7388889,0.25,0.8,0.2,0.2625,0.36497787,vanphong,5028,Portege X30-D-10K,0.69738652,0.08839779
0.96111107,0.125,1,0.45,0.88,0.21519758,chuyennghiep,5029,Rog GL752VW-T4308T,0.774415406,0.375690608
0.7388889,0.0625,0.4,0.0125,0.3375,0.032136414,phothong,5030,V131 (X5-Z8350/4GB/32GB/FHD/W10),0.178817056,0.044198895
0.7388889,0.125,0.8,0.1,0.29,0.2770946,vanphong,5031,Spectre Pro,0.558459422,0.127071823
0.7777778,0.125,0.8,0.1,0.3575,0.24807346,vanphong,5032,EliteBook 1040,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.5225,0.08585506,phothong,5033,Latitude E5570,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.4,0.5,0.07132317,phothong,5034,VivoBook Max,0.50343879,0.08839779
0.7777778,0.125,0.8,0.1,0.45,0.27365142,vanphong,5035,ThinkPad Yoga,0.602475928,0.127071823
0.56111115,0.0625,0.4,0.025,0.1725,0.078537464,phothong,5036,Yoga Book,0.253094911,0.044198895
0.6944444,0.125,0.8,0.1,0.315,0.31070668,vanphong,5037,EliteBook 820,0.599724897,0.127071823
0.8666667,0.125,1,0.45,0.6,0.16215773,chuyennghiep,5038,Legion Y520-15IKBN,0.799174691,0.82320442
0.96111107,0.125,1,0.45,0.8375,0.18511231,chuyennghiep,5039,Omen -,0.733149931,0.82320442
0.8666667,0.125,0.2,0.8,0.51,0.10313166,phothong,5040,15-bs078cl (i7-7500U/8GB/2TB/W10),0.69738652,0.08839779
0.7777778,0.125,0.8,0.2,0.45,0.33618295,vanphong,5041,ThinkPad P40,0.640990371,0.26519337
0.7777778,0.0625,0.4,0.0125,0.375,0.045581244,phothong,5042,L403NA-GA013TS (N3350/4GB/32GB/W10),0.290233838,0.055248619
0.8666667,0.125,1,0.1,0.46,0.1232989,vanphong,5043,250 G6,0.69738652,0.08839779
0.8666667,0.0625,0.2,0.4,0.5575,0.10100017,phothong,5044,Aspire E5-576G,0.628610729,0.209944751
0.8666667,0.25,0.6,0.4,0.625,0.18019347,vanphong,5045,IdeaPad 500-15ISK,0.602475928,0.314917127
0.96111107,0.125,0.8,0.1,0.75,0.64754874,chuyennghiep,5046,ZBook 17,0.774415406,0.640883978
0.8666667,0.125,0.2,0.4,0.625,0.12854566,phothong,5047,Inspiron 5567,0.628610729,0.254143646
0.96111107,0.25,1,0.5,0.945,0.39334318,chuyennghiep,5048,GT72S Dominator,0.797799175,0.845303867
0.8666667,0.125,0.8,0.1,0.47,0.35607803,vanphong,5049,EliteBook 850,0.602475928,0.127071823
0.7777778,0.25,0.8,0.2,0.7,0.40006557,vanphong,5050,ThinkPad X1,0.640990371,0.127071823
0.8666667,0.125,1,0.45,0.6,0.187375,chuyennghiep,5051,GP62M 7RDX,0.83218707,0.674033149
0.7388889,0.125,0.8,0.1,0.37,0.26709297,vanphong,5052,Spectre Pro,0.599724897,0.127071823
0.8666667,0.125,0.8,0.1,0.6475,0.36546975,vanphong,5053,ZBook 15,0.774415406,0.348066298
0.7388889,0.125,0.8,0.1,0.37,0.2949664,vanphong,5054,Spectre Pro,0.640990371,0.127071823
0.8666667,0.125,0.8,0.1,0.5,0.3113625,vanphong,5055,ZBook Studio,0.774415406,0.348066298
0.6944444,0.125,0.8,0.1,0.315,0.3766109,vanphong,5056,EliteBook 820,0.602475928,0.127071823
0.8666667,0.125,0.8,0.1,0.545,0.16558452,vanphong,5057,Vostro 5568,0.69738652,0.209944751
0.8666667,0.125,0.8,0.1,0.47,0.2588949,vanphong,5058,EliteBook 850,0.558459422,0.127071823
0.7777778,0.125,0.8,0.1,0.3175,0.3835055,vanphong,5059,ThinkPad X1,0.602475928,0.127071823
0.8666667,0.0625,0.2,0.4,0.475,0.05558288,phothong,5060,V110-15ISK (i3-6006U/4GB/1TB/No,0.419532325,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.465,0.048696507,phothong,5061,15-BA015wm (E2-7110/4GB/500GB/W10),0.258596974,0.038674033
0.8666667,0.125,0.2,0.4,0.58,0.09821282,phothong,5062,B51-80 (i5-6200U/8GB/1TB/Radeon,0.558459422,0.149171271
0.8666667,0.125,0.2,0.4,0.655,0.1965896,phothong,5063,Inspiron 7567,0.83218707,0.674033149
0.8666667,0.125,0.8,0.1,0.51,0.36902443,vanphong,5064,XPS 15,0.733149931,0.375690608
0.8666667,0.0625,0.8,0.1,0.4775,0.078519434,vanphong,5065,15-bw002nv (A6-9220/4GB/256GB/Radeon,0.298486933,0.160220994
0.96111107,0.25,1,0.5,0.675,0.24476144,chuyennghiep,5066,GP72M 7REX,0.83218707,0.331491713
0.7777778,0.1875,0.8,0.2,0.35,0.37694705,vanphong,5067,ThinkPad T460s,0.640990371,0.127071823
0.8666667,0.125,0.6,0.4,0.625,0.12928185,vanphong,5068,B51-80 (i5-6200U/8GB/1008GB/Radeon,0.558459422,0.149171271
0.7388889,0.125,0.8,0.2,0.37,0.33464503,vanphong,5069,Spectre Pro,0.640990371,0.127071823
0.7777778,0.125,0.8,0.1,0.425,0.245778,vanphong,5070,ThinkPad T460,0.640990371,0.127071823
0.7777778,0.25,1,0.5,0.425,0.29004756,chuyennghiep,5071,GS40 Phantom,0.774415406,0.53038674
0.8666667,0.125,0.2,0.4,0.655,0.14740121,phothong,5072,Pavilion 15-cb003nv,0.83218707,0.674033149
0.8666667,0.125,0.2,0.4,0.55,0.07525824,phothong,5073,IdeaPad 310-15ISK,0.419532325,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.525,0.0782079,phothong,5074,250 G4,0.558459422,0.127071823
0.8666667,0.125,1,0.45,0.655,0.24561404,chuyennghiep,5075,Inspiron 7567,0.83218707,0.331491713
0.8666667,0.125,0.8,0.1,0.4875,0.22790621,vanphong,5076,ThinkPad T570,0.628610729,0.08839779
0.8666667,0.0625,0.2,0.4,0.55,0.07673389,phothong,5077,320-15ISK (i3-6006U/4GB/1TB/GeForce,0.419532325,0.198895028
0.7777778,0.03125,0.4,0.0125,0.36,0.040826365,phothong,5078,Stream 14-AX000nv,0.173314993,0.044198895
0.8666667,0.125,0.2,0.4,0.55,0.13756354,phothong,5079,PL60 7RD,0.69738652,0.674033149
0.8666667,0.125,0.8,0.1,0.49,0.11132973,vanphong,5080,250 G5,0.602475928,0.127071823
0.8666667,0.25,0.8,0.2,0.525,0.19003116,vanphong,5081,ProBook 450,0.808803301,0.165745856
0.8666667,0.0625,0.2,0.1953125,0.55,0.06050172,phothong,5082,X553SA-XX021T (N3050/4GB/500GB/W10),0.152682256,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.525,0.0652566,phothong,5083,V110-15ISK (i5-6200U/4GB/500GB/No,0.558459422,0.127071823
0.8666667,0.125,0.2,0.4,0.55,0.11624856,phothong,5084,IdeaPad 510-15IKB,0.69738652,0.209944751
0.7777778,0.0625,0.8,0.1,0.5,0.12608625,vanphong,5085,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),0.50343879,0.08839779
