id,name,manhinh,cpu,ram,loaibonho,dungluongbonho,gpu,trongluong,gia,class
4697,Legion Y520-15IKBN,15.6,Intel Core i7 7700HQ 2.8GHz,4,HDD,1024,Nvidia GeForce GTX 1050,2.4,999,PhoThong
4214,GL553VE-FY082T (i7-7700HQ/8GB/1TB,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050 Ti,2.5,1265,ChuyenNghiep
4456,ThinkPad E470,14,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,1.87,785,PhoThong
4698,Predator G9-793,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,4.2,2299,ChuyenNghiep
4215,IdeaPad 320-15IAP,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,HDD,1024,Intel HD Graphics 505,2.2,359.99,PhoThong
4457,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,15.6,Intel Core i5 6200U 2.3GHz,4,HDD,1024,Intel HD Graphics 520,2.15,462.35,PhoThong
4699,Inspiron 7567,15.6,Intel Core i5 7300HQ 2.5GHz,8,SSD,256,Nvidia GeForce GTX 1050,2.62,985,ChuyenNghiep
4216,EliteBook x360,13.3,Intel Core i7 7600U 2.8GHz,16,SSD,256,Intel HD Graphics 620,1.28,1975,VanPhong
4458,250 G6,15.6,Intel Core i3 6006U 2GHz,4,HDD,500,Intel HD Graphics 520,1.86,397,PhoThong
4217,Satellite Pro,15.6,Intel Core i7 6500U 2.5GHz,8,SSD,256,Nvidia GeForce 930M,2.2,1043,VanPhong
4459,ThinkPad T570,15.6,Intel Core i7 7500U 2.7GHz,8,SSD,512,Intel HD Graphics 620,1.99,1729,VanPhong
4218,IdeaPad 320-15IKB,15.6,Intel Core i5 7200U 2.5GHz,8,SSD+HDD,1152,Nvidia GeForce 940MX,2.3,819,VanPhong
4219,250 G6,15.6,Intel Core i3 6006U 2GHz,4,HDD,1024,Intel HD Graphics 520,1.86,469,PhoThong
4470,Spin SP111-31,11.6,Intel Celeron Dual Core N3350 2.0GHz,4,Flash Storage,32,Intel HD Graphics 500,1.25,349,PhoThong
4471,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),15.6,Intel Core i3 7130U 2.7GHz,4,SSD,128,Intel HD Graphics 620,2.05,630,VanPhong
4230,Elitebook 840,14,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.48,1292,VanPhong
4472,EliteBook 1030,13.3,Intel Core M 6Y75 1.2GHz,16,SSD,512,Intel HD Graphics 515,1.16,1965,VanPhong
4231,IdeaPad 320-17IKB,17.3,Intel Core i5 7200U 2.5GHz,4,HDD,1024,Nvidia GeForce 920MX,2.79,589,PhoThong
4473,Thinkpad P71,17.3,Intel Core i7 7700HQ 2.8GHz,8,SSD,256,Nvidia Quadro M620M,3.4,2999,ChuyenNghiep
4232,ZenBook UX410UA-GV183T,14,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,2,1094,VanPhong
4474,FX553VD-DM627T (i5-7300HQ/8GB/1TB,15.6,Intel Core i5 7300HQ 2.5GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.5,839,ChuyenNghiep
4233,ProBook 450,15.6,Intel Core i7 8550U 1.8GHz,8,HDD,1024,Intel UHD Graphics 620,2.1,902,PhoThong
4475,XPS 13,13.3,Intel Core i5 8250U 1.6GHz,8,SSD,128,Intel UHD Graphics 620,1.21,1599,VanPhong
4234,Aspire 5,15.6,AMD A12-Series 9720P 2.7GHz,8,SSD,256,AMD Radeon RX 540,2.2,659,VanPhong
4476,Latitude 5580,15.6,Intel Core i5 7300U 2.6GHz,4,HDD,500,Intel HD Graphics 620,1.93,959,PhoThong
4224,VivoBook Flip,11.6,Intel Celeron Dual Core N3350 1.1GHz,2,Flash Storage,32,Intel HD Graphics 500,1.1,275,PhoThong
4466,SmartBook 130,13.3,Intel Atom x5-Z8350 1.44GHz,4,Flash Storage,32,Intel HD Graphics,1.35,255,PhoThong
4225,Inspiron 5570,15.6,Intel Core i5 8250U 1.6GHz,8,SSD+HDD,1152,AMD Radeon 530,2.33,844,VanPhong
4467,IdeaPad 320-17IKB,17.3,Intel Core i7 7500U 2.7GHz,6,SSD+HDD,1152,Nvidia GeForce 940MX,2.8,949,ChuyenNghiep
4226,Spectre x360,13.3,Intel Core i7 8550U 1.8GHz,16,SSD,1024,Intel UHD Graphics 620,1.29,2449,VanPhong
4468,15-bw007nv (A10-9620P/6GB/128GB/Radeon,15.6,AMD A10-Series A10-9620P 2.5GHz,6,SSD,128,AMD Radeon 530,1.91,568.9,VanPhong
4227,ThinkPad 13,13.3,Intel Celeron Dual Core 3855U 1.6GHz,4,Flash Storage,16,Intel HD Graphics 510,1.45,459.9,PhoThong
4469,Vostro 3568,15.6,Intel Core i3 6006U 2GHz,4,HDD,1024,AMD Radeon R5 M420,2.18,617.9,PhoThong
4228,ProBook 640,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.95,980,VanPhong
4229,TravelMate B,11.6,Intel Pentium Quad Core N3710 1.6GHz,4,Flash Storage,128,Intel HD Graphics 405,1.4,485,PhoThong
4480,ZBook 17,17.3,Intel Core i5 7440HQ 2.8GHz,8,HDD,500,Nvidia Quadro M1200,3.14,1860.99,PhoThong
4481,14-am079na (N3710/8GB/2TB/W10),14,Intel Pentium Quad Core N3710 1.6GHz,8,HDD,2048,Intel HD Graphics 405,1.94,389,PhoThong
4240,GL72M 7REX,17.3,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1280,Nvidia GeForce GTX 1050 Ti,2.7,1199,ChuyenNghiep
4482,15-cd005nv (A9-9420/6GB/256GB/Radeon,15.6,AMD A9-Series A9-9420 3GHz,6,SSD,256,AMD Radeon 530,1.95,649,VanPhong
4241,Satellite Pro,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,2,943,VanPhong
4483,Thinkpad E570,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,2.3,830,VanPhong
4000,FX550IK-DM018T (FX-9830P/8GB/1TB/Radeon,15.6,AMD FX 9830P 3GHz,8,HDD,1024,AMD Radeon RX 560,2.45,699,PhoThong
4242,UX510UX-CN269T (i7-7500U/8GB/256GB,14,Intel Core i7 7500U 2.7GHz,8,SSD+HDD,1280,Intel HD Graphics 620,2,1334,VanPhong
4484,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),15.6,Intel Core i5 8250U 1.6GHz,4,HDD,500,Intel HD Graphics 620,2.05,685,PhoThong
4001,Aspire 5,15.6,Intel Core i7 8550U 1.8GHz,8,HDD,1024,Nvidia GeForce MX150,2.2,689,PhoThong
4243,V310-15ISK (i3-6006U/4GB/1TB/FHD/W10),15.6,Intel Core i3 6006U 2GHz,4,HDD,1024,Intel HD Graphics 520,1.85,449,PhoThong
4485,SmartBook 141,14,Intel Atom x5-Z8350 1.44GHz,4,SSD,32,Intel HD Graphics,1.4,249,VanPhong
4002,Probook 430,13.3,Intel Core i7 8550U 1.8GHz,16,SSD,512,Intel UHD Graphics 620,1.49,1197,VanPhong
4244,FX553VD-FY647T (i7-7700HQ/8GB/256GB/GeForce,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD,256,Nvidia GeForce GTX 1050,2.5,999,ChuyenNghiep
4486,Tecra X40-D-10H,14,Intel Core i7 7500U 2.7GHz,16,SSD,512,Intel HD Graphics 620,1.24,1865,VanPhong
4003,Inspiron 7577,15.6,Intel Core i5 7300HQ 2.5GHz,8,SSD,256,Nvidia GeForce GTX 1060,2.65,1195,ChuyenNghiep
4245,EliteBook 840,14,Intel Core i5 7300U 2.6GHz,8,SSD,256,Intel HD Graphics 620,1.48,1268,VanPhong
4487,IdeaPad Y910-17ISK,17.3,Intel Core i7 6820HK 2.7GHz,32,SSD+HDD,1280,Nvidia GeForce GTX 1070,4.6,2663,ChuyenNghiep
4235,IdeaPad 120S-14IAP,14,Intel Celeron Dual Core N3350 1.1GHz,4,Flash Storage,32,Intel HD Graphics 500,1.44,292,PhoThong
4477,Lifebook A557,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,1024,Intel HD Graphics 620,2.2,739,PhoThong
4236,Aspire E5-575,15.6,Intel Core i5 7200U 2.5GHz,6,HDD,1024,Intel HD Graphics 620,2.23,549,PhoThong
4478,IdeaPad 320-15IAP,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,HDD,500,Intel HD Graphics 505,2.2,344,PhoThong
4237,VivoBook S15,15.6,Intel Core i7 7500U 2.7GHz,8,SSD,256,Nvidia GeForce 940MX,1.7,1049.9,VanPhong
4479,ThinkPad L470,14,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,2.02,990,PhoThong
4238,Elitebook 820,12.5,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.26,1335,VanPhong
4239,XPS 15,15.6,Intel Core i7 7700HQ 2.8GHz,32,SSD,1024,Nvidia GeForce GTX 1050,2.06,2639,ChuyenNghiep
4491,Latitude 5580,15.6,Intel Core i5 7300U 2.6GHz,8,HDD,500,Intel HD Graphics 620,1.9,1008.52,PhoThong
4250,Inspiron 3552,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,HDD,500,Intel HD Graphics,2.2,274.9,PhoThong
4492,ProBook 430,13.3,Intel Core i3 7100U 2.4GHz,4,SSD,128,Intel HD Graphics 620,1.49,719,VanPhong
4251,IdeaPad 320-15ABR,15.6,AMD A12-Series 9720P 3.6GHz,12,HDD,2048,AMD Radeon 530,2.2,899,PhoThong
4493,Latitude 5580,15.6,Intel Core i7 7600U 2.8GHz,16,SSD,256,Nvidia GeForce 930MX,1.93,1537.39,VanPhong
4010,15-bs017nv (i7-7500U/8GB/256GB/Radeon,15.6,Intel Core i7 7500U 2.7GHz,8,SSD,256,AMD Radeon 530,1.91,719,VanPhong
4252,ProBook 450,15.6,Intel Core i3 7100U 2.4GHz,8,HDD,1024,Nvidia GeForce 930MX ,2.1,716,PhoThong
4494,Chromebook 11,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Flash Storage,16,Intel HD Graphics 400,1.26,295,PhoThong
4011,15-bw000nv (E2-9000e/4GB/500GB/Radeon,15.6,AMD E-Series E2-9000e 1.5GHz,4,HDD,500,AMD Radeon R2,2.1,349,PhoThong
4253,Yoga 920-13IKB,13.9,Intel Core i7 8550U 1.8GHz,16,SSD,512,Intel UHD Graphics 620,1.4,2099,VanPhong
4495,GT80S 6QE,17.3,Intel Core i7 6820HK 2.7GHz,16,SSD+HDD,1152,Nvidia GeForce GTX 980M,4.5,2349,ChuyenNghiep
5100,Legion Y520-15IKBN,15.6,Intel Core i5 7300HQ 2.5GHz,8,HDD,1024,Nvidia GeForce GTX 1050,2.4,819,PhoThong
4012,Inspiron 3576,15.6,Intel Core i5 8250U 1.6GHz,8,HDD,1024,AMD Radeon 520,2.2,647,PhoThong
4254,XPS 13,13.3,Intel Core i7 8550U 1.8GHz,8,SSD,256,Intel UHD Graphics 620,1.2,1579,VanPhong
4496,Omen 17-AN010nv,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1050,3.78,1498,ChuyenNghiep
5101,Chromebook Plus,12.3,Samsung Cortex A72&A53 2.0GHz,4,Flash Storage,32,ARM Mali T860 MP4,1.15,659,PhoThong
4013,Envy 13-ad009n,13.3,Intel Core i7 7500U 2.7GHz,8,SSD,256,Nvidia GeForce MX150,1.38,1119,VanPhong
4255,Legion Y520-15IKBN,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,2304,Nvidia GeForce GTX 1050 Ti,2.4,1129,ChuyenNghiep
4497,Thinkpad T460s,14,Intel Core i7 6600U 2.6GHz,12,SSD,256,Intel HD Graphics 520,1.4,1673,VanPhong
5102,250 G6,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,1.86,485,PhoThong
4014,Surface Laptop,13.5,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.252,1340,VanPhong
4256,Stream 14-AX001nv,14,Intel Celeron Dual Core N3060 1.6GHz,2,Flash Storage,32,Intel HD Graphics 400,1.44,279,PhoThong
4498,Ideapad 320-15IKBR,15.6,Intel Core i7 8550U 1.8GHz,12,HDD,1024,Intel HD Graphics 620,2.2,609,PhoThong
5103,MacBook 12,12,Intel Core M 1.1GHz,8,Flash Storage,256,Intel HD Graphics 5300,0.92,1163,PhoThong
4490,SmartBook Edge,14,Intel Celeron Quad Core N3450 1.1GHz,4,SSD,32,Intel HD Graphics 500,1.45,389,VanPhong
4004,Zenbook UX430UA,14,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.25,1049,VanPhong
4246,Inspiron 7570,15.6,Intel Core i5 8250U 1.6GHz,8,SSD+HDD,1152,Nvidia GeForce 940MX,1.9,1049,VanPhong
4488,GT73VR Titan,17.3,Intel Core i7 7820HK 2.9GHz,16,SSD+HDD,1536,Nvidia GeForce GTX 1070,4.14,2729,ChuyenNghiep
4005,Spin 5,13.3,Intel Core i5 8250U 1.6GHz,8,SSD,256,Intel UHD Graphics 620,1.5,847,VanPhong
4247,Elitebook 850,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.84,1144,VanPhong
4489,Inspiron 3567,15.6,Intel Core i7 7500U 2.7GHz,8,SSD,256,AMD Radeon R5 M430,2.2,749.01,VanPhong
4006,Inspiron 3567,15.6,Intel Core i7 7500U 2.7GHz,8,HDD,1024,AMD Radeon R5 M430,2.2,599.9,PhoThong
4248,X541NA (N3350/4GB/1TB/Linux),15.6,Intel Celeron Dual Core N3350 1.1GHz,4,HDD,1024,Intel HD Graphics 500,2,274.99,PhoThong
4007,Inspiron 3567,15.6,Intel Core i3 6006U 2GHz,4,SSD,256,AMD Radeon R5 M430,2.2,485,VanPhong
4249,Inspiron 7570,15.6,Intel Core i5 8250U 1.6GHz,8,SSD,256,Nvidia GeForce 940MX,2,1142.75,VanPhong
4008,X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,15.6,Intel Core i3 7100U 2.4GHz,6,SSD,256,Nvidia GeForce 920M,2,577,VanPhong
4009,Omen 15-ce007nv,15.6,Intel Core i7 7700HQ 2.8GHz,12,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.62,1249,ChuyenNghiep
4260,XPS 15,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD,512,Nvidia GeForce GTX 1050,2.06,2027.42,ChuyenNghiep
4261,Elitebook 850,15.6,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.84,1304,VanPhong
4020,VivoBook S15,15.6,Intel Core i7 8550U 1.8GHz,16,SSD+HDD,1280,Nvidia GeForce MX150,1.5,1262,ChuyenNghiep
4262,GP72MVR 7RFX,17.3,Intel Core i7 7700HQ 2.8GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1060,2.7,1409,ChuyenNghiep
4021,XPS 13,13.3,Intel Core i7 7560U 2.4GHz,8,SSD,256,Intel Iris Plus Graphics 640,1.23,1379,VanPhong
4263,Zbook 15,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD,256,Nvidia Quadro M1200,2.6,1738.27,ChuyenNghiep
5110,Inspiron 5567,15.6,Intel Core i3 6006U 2.0GHz,4,SSD,128,AMD Radeon R7 M440,2.3,499,VanPhong
4022,ThinkPad Yoga,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.37,1399,VanPhong
4264,Tecra A50-C-21G,15.6,Intel Core i7 6500U 2.5GHz,16,SSD,512,Nvidia GeForce 930M,2.4,1403,VanPhong
5111,IdeaPad 310-15ISK,15.6,Intel Core i7 6500U 2.5GHz,8,HDD,500,Nvidia GeForce 920MX,2.2,629,PhoThong
4023,Probook 440,14,Intel Core i5 8250U 1.6GHz,4,HDD,500,Intel UHD Graphics 620,1.63,722,PhoThong
4265,Inspiron 5570,15.6,Intel Core i7 8550U 1.8GHz,8,SSD+HDD,2176,AMD Radeon 530,2.02,970.9,ChuyenNghiep
5112,Inspiron 5579,15.6,Intel Core i7 8550U 1.8GHz,16,SSD,512,Intel UHD Graphics 620,2,1285,VanPhong
4024,XPS 13,13.3,Intel Core i5 8250U 1.6GHz,8,SSD,256,Intel UHD Graphics 620,1.21,1629,VanPhong
4266,IdeaPad 320-15IAP,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,HDD,1024,Intel HD Graphics 500,2.2,321.99,PhoThong
5113,XPS 13,13.3,Intel Core i7 7500U 2.7GHz,16,SSD,512,Intel HD Graphics 620,1.2,2680,VanPhong
4025,Spectre x360,13.3,Intel Core i5 8250U 1.6GHz,8,SSD,256,Intel UHD Graphics 620,1.26,1398.99,VanPhong
4267,Inspiron 7577,15.6,Intel Core i5 7300HQ 2.5GHz,8,HDD,1024,Nvidia GeForce GTX 1050,2.65,999,PhoThong
5114,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,15.6,Intel Core i7 6700HQ 2.6GHz,8,HDD,1024,Nvidia GeForce GTX 1060,2.2,1169,PhoThong
4015,Pavilion 14-BK001nv,14,Intel Core i5 7200U 2.5GHz,6,SSD,256,Nvidia GeForce 940MX,1.58,659,VanPhong
4257,Latitude 5590,15.6,Intel Core i7 8650U 1.9GHz,16,SSD+HDD,768,Intel UHD Graphics 620,1.88,1607.96,VanPhong
4499,ROG Strix,17.3,Intel Core i5 7300HQ 2.5GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1060,2.73,1770,ChuyenNghiep
5104,Inspiron 7378,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.6,1199,VanPhong
4016,Ideapad 310-15ISK,15.6,Intel Core i3 6006U 2GHz,4,HDD,1024,Intel HD Graphics 520,1.85,414.9,PhoThong
4258,VivoBook Flip,11.6,Intel Celeron Dual Core N3350 1.1GHz,4,Flash Storage,32,Intel HD Graphics 500,1.5,375,PhoThong
5105,Pavilion Power,15.6,Intel Core i7 7700HQ 2.8GHz,12,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.21,1327,ChuyenNghiep
4017,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,14,Intel Core i7 7500U 2.7GHz,8,SSD,256,Nvidia GeForce 940MX,1.3,1193,VanPhong
4259,Inspiron 5570,15.6,Intel Core i5 8250U 1.6GHz,8,HDD,1024,AMD Radeon 530,1.9,663,PhoThong
5106,V110-15ISK (i3-6006U/4GB/1TB/Radeon,15.6,Intel Core i3 6006U 2GHz,4,HDD,1024,AMD Radeon R5 M430,1.9,368,PhoThong
4018,GP62M 7REX,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1050 Ti,2.2,1299,ChuyenNghiep
5107,Rog G752VY-GC229T,17.3,Intel Core i7 6700HQ 2.6GHz,16,SSD+HDD,1536,Nvidia GeForce GTX 980M,4.3,2150,ChuyenNghiep
4019,Thinkpad T470,14,Intel Core i7 7500U 2.7GHz,8,SSD,256,Intel HD Graphics 620,1.58,1480,VanPhong
5108,Aspire 3,15.6,Intel Celeron Dual Core N3350 2GHz,4,HDD,1024,Intel HD Graphics 500,2.1,272,PhoThong
5109,GS73VR 7RF,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,2.43,2048.9,ChuyenNghiep
4271,Zenbook UX410UA-GV027T,14,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,2,945,VanPhong
4030,Spin 3,15.6,Intel Core i3 7100U 2.4GHz,6,HDD,1024,Intel HD Graphics 620,2.1,479,PhoThong
4272,IdeaPad 320-17IKB,17.3,Intel Core i5 7200U 2.5GHz,6,SSD+HDD,1152,Nvidia GeForce GTX 940MX,2.8,719,ChuyenNghiep
4031,GS63VR 7RG,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,2304,Nvidia GeForce GTX 1070,1.8,2241.5,ChuyenNghiep
4273,250 G6,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,1024,Intel HD Graphics 620,1.86,639,PhoThong
5120,MacBook 12,12,Intel Core M 1.2GHz,8,Flash Storage,512,Intel HD Graphics 515,0.92,1279,PhoThong
4032,IdeaPad 320-15IKBN,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Nvidia GeForce 940MX,2.2,629,VanPhong
4274,IdeaPad 320-15ISK,15.6,Intel Core i3 6006U 2GHz,8,SSD,256,Nvidia GeForce 920MX ,2.2,499,VanPhong
5121,FX502VM-AS73 (i7-7700HQ/16GB/1TB,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1152,Nvidia GeForce GTX 1060,2.2,1749,ChuyenNghiep
4033,Probook 470,17.3,Intel Core i7 8550U 1.8GHz,16,SSD,512,Nvidia GeForce 930MX ,2.5,1271,VanPhong
4275,15-AY023na (N3710/8GB/2TB/W10),15.6,Intel Pentium Quad Core N3710 1.6GHz,8,HDD,2048,Intel HD Graphics 405,2.04,389,PhoThong
5122,GS73VR Stealth,17.3,Intel Core i7 6700HQ 2.6GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,2.43,1948.99,ChuyenNghiep
4034,Aspire 3,15.6,AMD A9-Series 9420 3GHz,4,SSD,256,AMD Radeon R5,2.1,451,VanPhong
4276,Inspiron 5770,17.3,Intel Core i5 8250U 1.6GHz,8,SSD+HDD,1152,AMD Radeon 530,2.8,1085,ChuyenNghiep
5123,Inspiron 7579,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,2.191,999,VanPhong
4035,250 G6,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,HDD,500,Intel HD Graphics 400,1.86,259,PhoThong
4277,Legion Y520-15IKBN,15.6,Intel Core i5 7300HQ 2.5GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,2.4,809,ChuyenNghiep
5124,ROG Strix,17.3,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1060,2.9,1949,ChuyenNghiep
4036,Probook 440,14,Intel Core i5 8250U 1.6GHz,8,HDD,1024,Intel UHD Graphics 620,1.63,812,PhoThong
4278,Inspiron 5567,15.6,Intel Core i7 7500U 2.7GHz,8,SSD,256,AMD Radeon R7 M445,2.33,899,VanPhong
5125,C740-C9QX (3205U/2GB/32GB/Chrome,11.6,Intel Celeron Dual Core 3205U 1.5GHz,2,SSD,32,Intel HD Graphics,1.3,174,VanPhong
4270,250 G6,15.6,Intel Core i3 6006U 2GHz,4,HDD,500,Intel HD Graphics 520,1.86,439,PhoThong
4026,Probook 440,14,Intel Core i7 8550U 1.8GHz,8,SSD,512,Intel UHD Graphics 620,1.63,1084,VanPhong
4268,Inspiron 3567,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,2048,Intel HD Graphics 620,2.36,557.37,PhoThong
5115,Inspiron 5567,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,AMD Radeon R7 M445,2.36,889,VanPhong
4027,Inspiron 7570,15.6,Intel Core i7 8550U 1.8GHz,8,SSD+HDD,1280,Nvidia GeForce 940MX,2.16,1130.33,ChuyenNghiep
4269,Latitude 7480,14,Intel Core i5 7300U 2.6GHz,8,SSD,256,Intel HD Graphics 620,1.36,1427,VanPhong
5116,15-bs025nv (i5-7200U/8GB/256GB/W10),15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.91,579,VanPhong
4028,X705UV-BX074T (i3-6006U/4GB/1TB/GeForce,17.3,Intel Core i3 6006U 2GHz,4,HDD,1024,Nvidia GeForce 920MX,2,564,PhoThong
5117,IdeaPad 320-15AST,15.6,AMD E-Series 9000 2.2GHz,4,HDD,500,AMD Radeon R2 Graphics,2.2,299,PhoThong
4029,VivoBook S15,15.6,Intel Core i7 8550U 1.8GHz,8,SSD,256,Nvidia GeForce 940MX,1.7,1118,VanPhong
5118,Aspire E5-774G,17.3,Intel Core i3 6006U 2.0GHz,8,HDD,1024,Nvidia GeForce 940MX,3.3,629,PhoThong
5119,Rog Strix,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 1070,2.2,2449,ChuyenNghiep
4040,Inspiron 5567,15.6,Intel Core i5 7200U 2.5GHz,8,HDD,1024,AMD Radeon R7 M445,2.36,638.99,PhoThong
4282,Rog Strix,17.3,AMD Ryzen 1700 3GHz,16,SSD+HDD,1280,AMD Radeon RX 580,3.25,2199,ChuyenNghiep
4041,Inspiron 3567,15.6,Intel Core i3 6006U 2GHz,4,HDD,1024,AMD Radeon R5 M430,2.2,449,PhoThong
4283,IdeaPad 110-17ACL,17.3,AMD A8-Series 7410 2.2GHz,4,SSD,128,AMD Radeon R5,2.6,489,VanPhong
5130,Thinkpad T560,15.6,Intel Core i7 6600U 2.6GHz,8,SSD,256,Intel HD Graphics 520,2.3,1529,VanPhong
4042,Swift 3,14,Intel Core i7 8550U 1.8GHz,8,SSD,256,Intel UHD Graphics 620,1.6,884,VanPhong
4284,Inspiron 5379,13.3,Intel Core i7 8550U 1.8GHz,8,SSD,256,Intel UHD Graphics 620,1.62,869.01,VanPhong
5131,GP62MVR 6RF,15.6,Intel Core i7 6700HQ 2.6GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1060,2.2,1476.11,ChuyenNghiep
4043,Aspire A515-51G-37JS,15.6,Intel Core i3 7130U 2.7GHz,4,SSD,256,Nvidia GeForce MX130,2.2,572,VanPhong
4285,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),15.6,AMD A9-Series 9420 3GHz,4,SSD,256,AMD Radeon R5,1.91,488.99,VanPhong
5132,15-bw009nv (A12-9720P/6GB/1TB/Radeon,15.6,AMD A12-Series 9720P 2.7GHz,6,HDD,1024,AMD Radeon 530,2.1,529,PhoThong
4044,15-BS078nr (i7-7500U/8GB/1TB/W10),15.6,Intel Core i7 7500U 2.7GHz,8,HDD,1024,Intel HD Graphics 620,2.05,598,PhoThong
4286,Yoga 11e,11.6,Intel Celeron Quad Core N3450 1.1GHz,4,SSD,128,Intel HD Graphics 500,1.59,553,VanPhong
5133,Latitude E7270,12.5,Intel Core i5 6300U 2.4GHz,8,SSD,256,Intel HD Graphics 520,1.26,1713.37,VanPhong
4045,Probook 440,14,Intel Core i7 8550U 1.8GHz,8,SSD,256,Intel UHD Graphics 620,1.63,988,VanPhong
4287,Inspiron 3552,15.6,Intel Celeron Dual Core N3060 1.60GHz,4,HDD,500,Intel HD Graphics 400,1.8,309,PhoThong
5134,Inspiron 5578,15,Intel Core i3 7100U 2.4GHz,4,HDD,500,Intel HD Graphics 620,2.08,509,PhoThong
4046,V110-15IAP (N3350/4GB/1TB/No,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,HDD,1024,Intel HD Graphics 500,1.9,252.36,PhoThong
4288,VivoBook E403NA,14,Intel Celeron Dual Core N3350 1.1GHz,4,Flash Storage,32,Intel HD Graphics 500,1.5,286,PhoThong
5135,X540SA-RBPDN09 (N3710/4GB/1TB/W10),15.6,Intel Pentium Quad Core N3710 1.6GHz,4,HDD,1024,Intel HD Graphics 405,2.65,309,PhoThong
4047,FX753VD-GC086T (i5-7300HQ/8GB/1TB,17.3,Intel Core i5 7300HQ 2.5GHz,8,SSD+HDD,1152,Nvidia GeForce GTX 1050,3,938,ChuyenNghiep
4289,Aspire 7,15.6,Intel Core i7 7700HQ 2.8GHz,8,HDD,1024,Nvidia GeForce GTX 1050,2.4,846,PhoThong
